1235.780396,845.313782
1236.257202,908.859985
1236.793213,972.353333
1237.268433,1035.960815
1237.773438,1099.544189
1238.224487,1163.116089
1238.771240,1226.723755
1239.250000,1290.214600
1233.343018,845.018921
1233.843628,908.659119
1234.332153,972.201782
1234.824829,1035.863770
1235.293701,1099.509521
1235.784058,1163.195557
1236.203247,1226.885010
1236.729614,1290.527710
1230.438721,844.580933
1230.932251,908.258240
1231.328003,972.014221
1231.834961,1035.789917
1232.260742,1099.600342
1232.739868,1163.316284
1233.188110,1227.095947
1233.661133,1290.848511
1227.761108,844.164001
1228.158081,907.977966
1228.649902,971.806091
1229.021118,1035.708130
1229.417603,1099.582153
1229.894043,1163.394653
1230.292480,1227.300171
1230.768555,1291.138672
1225.000732,843.764282
1225.398926,907.673767
1225.825928,971.640015
1226.247070,1035.584229
1226.635742,1099.571411
1227.034668,1163.598511
1227.415894,1227.588135
1227.867798,1291.521851
1222.225708,843.248108
1222.644653,907.250244
1223.010010,971.343262
1223.388550,1035.464966
1223.814209,1099.586304
1224.148682,1163.685669
1224.550293,1227.790894
1224.928955,1291.860474
1219.570190,842.798279
1219.916260,906.957764
1220.262085,971.138367
1220.640747,1035.315430
1221.023071,1099.600342
1221.355957,1163.817871
1221.750610,1228.023926
1222.062744,1292.193726
1217.014038,842.329102
1217.328735,906.646423
1217.702148,970.917969
1218.020508,1035.208618
1218.356934,1099.575684
1218.714233,1163.937012
1219.006348,1228.244141
1219.344482,1292.571899
1214.639404,841.919067
1214.899902,906.280762
1215.201660,970.723328
1215.582031,1035.117676
1215.847412,1099.609253
1216.138062,1164.072388
1216.442139,1228.531982
1216.799683,1292.926758
1212.197998,841.357666
1212.458130,905.903198
1212.766235,970.429688
1213.074829,1035.000488
1213.356567,1099.618530
1213.643433,1164.169800
1213.923340,1228.778076
1214.164673,1293.247803
1210.002319,840.969666
1210.306641,905.629578
1210.598022,970.216003
1210.818848,1034.921021
1211.082642,1099.617188
1211.320435,1164.315063
1211.642700,1228.955078
1211.871338,1293.642456
1207.841797,840.451599
1208.052856,905.205505
1208.291870,969.992432
1208.588379,1034.795044
1208.797852,1099.635620
1209.013428,1164.375977
1209.221436,1229.206787
1209.555054,1293.977539
1205.706787,839.998474
1205.899048,904.852844
1206.113281,969.744446
1206.320435,1034.703979
1206.565918,1099.610107
1206.765137,1164.599731
1206.975342,1229.509766
1207.148315,1294.311279
1203.603027,839.510742
1203.771484,904.437927
1203.956299,969.504944
1204.147095,1034.598022
1204.317139,1099.644165
1204.473389,1164.723633
1204.737549,1229.810303
1204.920532,1294.783447
1201.673462,838.960022
1201.819702,904.078308
1201.923950,969.234131
1202.102173,1034.412964
1202.263184,1099.648315
1202.383423,1164.841919
1202.612305,1230.005249
1202.775513,1295.164185
1199.801392,838.527527
1199.970703,903.735718
1200.072998,969.003723
1200.187500,1034.299072
1200.312378,1099.629395
1200.460449,1164.942871
1200.670776,1230.230103
1200.795532,1295.581909
1198.055298,837.977661
1198.140015,903.318726
1198.257813,968.754456
1198.341309,1034.181641
1198.527466,1099.675171
1198.606201,1165.080933
1198.731323,1230.567993
1198.826904,1295.965942
1196.421265,837.503479
1196.610962,902.962463
1196.671875,968.525696
1196.726807,1034.034912
1196.816162,1099.654907
1196.884399,1165.204712
1196.968262,1230.798218
1197.085083,1296.259644
1194.892822,836.968628
1194.928223,902.637146
1194.983154,968.237305
1195.027588,1033.946899
1195.102783,1099.684814
1195.136841,1165.338013
1195.218140,1231.046143
1195.279175,1296.728760
1193.392944,836.485962
1193.370728,902.177429
1193.415527,967.986816
1193.456543,1033.820068
1193.517822,1099.662354
1193.573853,1165.518799
1193.627197,1231.317871
1193.663208,1297.079346
1191.938110,835.935913
1191.926880,901.796387
1191.952759,967.744995
1191.941406,1033.716797
1191.954224,1099.672119
1191.947021,1165.687988
1191.991821,1231.648438
1191.947998,1297.563843
1190.623413,835.378418
1190.613281,901.366394
1190.582031,967.442200
1190.584717,1033.575684
1190.570801,1099.683350
1190.439941,1165.830933
1190.466431,1231.876221
1190.452637,1297.937866
1189.409912,834.871277
1189.369141,901.004211
1189.298950,967.174072
1189.243530,1033.405151
1189.245239,1099.683350
1189.189697,1165.918701
1189.145630,1232.154785
1189.133545,1298.298584
1188.316406,834.294128
1188.227905,900.611633
1188.173340,966.911377
1188.103394,1033.258423
1188.061646,1099.676880
1187.964844,1166.078735
1187.923584,1232.388428
1187.851563,1298.792969
1187.350708,833.800903
1187.265259,900.179504
1187.131958,966.697937
1187.060547,1033.169189
1186.976563,1099.698853
1186.875366,1166.195313
1186.787964,1232.737183
1186.725952,1299.129761
1186.427002,833.224060
1186.311401,899.819458
1186.202881,966.362122
1186.059448,1033.041504
1185.948608,1099.704346
1185.830200,1166.353149
1185.730347,1233.003052
1185.620728,1299.598022
